localidad
LARRAQUE
LAS FLORES
LAS BANANERAS
LAPACHO
ROCA CHICA
LA POSTA
LA PLANTADORA
LA OTILIA
LAS MANDARINAS
LA ROTONDA
LA MISIONERA
LAS MERCEDES
LAS TUNAS
MACHADIÑO
MAI BAO
MANANTIALES
MANIS
MANUEL BELGRANO
MARIA ANTONIA
MARIA MAGDALENA
MARIANO MORENO
MBOPICUA
MECKING
MESA REDONDA
MIGUEL GUEMES
MIGUEL LANUS
MILAGRO
MOCONA
MACACO
LAS QUEMADAS
MACACA
LOTE 5
LAS VERTIENTES
LEANDRO N ALEM
LECHUZA
LIBERTAD
LINEA CUCHILLA
LINEA DE PERAY
LOMA PORA
LORETO
LOS GALPONES
LOS HELECHOS
LOS TEALES
LOTE 117
LOTE 117
LOTE 12
LOTE 25
LUJAN
LA MILAGROSA
LA INVERNADA
LA HORQUETA
FRIGO
FRONTERAS
GARUHAPE
GARUPA
GARUPA NORTE
GENERAL ALVEAR
GENERAL URQUIZA
GOBERNADOR LANUSSE
GOBERNADOR LOPEZ
GOBERNADOR ROCA
GRAL GUEMES
GUAIBICHU
GUARANI
GUARAYPO
GUAYABERA
FRAY LUIS BELTRAN
GUERRERO
FRANCES
FRACRAN
EL SOBERBIO
EL SOCORRO
EL TIGRE
EL TRIUNFO
EL TROPEZON
ELDORADO
ENSANCHE ESTE
ENSANCHE NORTE
ESTACION APOSTOLES
ESTACION EXPERIMENTAL DE LORET
ESTANCIA ITAEMBE
ESTANCIA SANTA RITA
FACHINAL
FILEMON POSSE
FLORENTINO AMEGHINO
FRAGA CUE
HEKENAN
HIPOLITO YRIGOYEN
INDUMAR
KILOMETRO 538
KILOMETRO 546
KILOMETRO 577
KILOMETRO 595
KILOMETRO 60
KILOMETRO 78
KILOMETRO 8
KM 1230
KM 1246
KM 1247
KM 18
KM1228
LA BONITA
LA CAPILLA
LA FLOR
KILOMETRO 4
KILOMETRO 34
KILOMETRO 286
KILOMETRO 26
INTEGRACION
INTEGRACION
INVERNADA CHICA
INVERNADA DE ITACARUARE
INVERNADA GRANDE
INVERNADA SAN IGNACIO
ISLA ARGENTINA
MOJON GRANDE
ISLA SAN LUCAS
ITACARUARE
ITAEMBE MINI
JARDIN AMERICA
JUAN DOMINGO PERON
KILOMETRO 10
KILOMETRO 17 RUTA 8
KILOMETRO 26
ITA CURUZU
MONTE HERMOSO
PANAMBI
MONTECARLO
PUERTO LUJAN
PUERTO LONDERO
PUERTO LIBERTAD
PUERTO LEONI
