localidad
LOS CIPRESES
LOS ALTARES
LORETO
LOMA REDONDA
LANGUIÑEO
LELEQUE
LEGUA 24
LAS SALINAS
LAS PULGAS
LAS PLUMAS
LAS PAMPAS
LAS HORQUETAS
LAS GOLONDRINAS
LAS CORTADERAS
LAS CHAPAS
LARRALDE
LAS MULAS
MANANTIAL GRANDE
LOS MANANTIALES
PAINALUF
ÑORQUINCO SUD
LAGUNITA SALADA
NIRIGUCE PAMPA
NIRIGUAO
NAHUEL PAN ESTACION FCGR
MEDANOS
MAYOCO
MATUCANA
MATA GRANDE
MANANTIALES BEHR
MALLIN GRANDE CORCOVADO
MALLIN GRANDE
MALLIN BLANCO
MALASPINA
MAESTEG
LOS TAMARISCOS
LOS CORRALITOS
LAGUNA VERDE
LA ROSILLA
LAGUNA RINCON DEL MORO
LA NICOLASA
LA LAURITA
LA LANCHA
LA CORONA
LA CASTELLANA
LA CASTELLANA
LA CANCHA
LA CANCHA
LA BOMBILLA
KILOMETRO 191
KILOMETRO 11
JOSE DE SAN MARTIN
ING BRUNO J THOMAE
HOLDICH
HITO 50
PAMPA DE AGNIA
HITO 45
LA PEPITA
LAGUNA TERRAPLEN
LA PRIMAVERA
LA SIBERIA
LAGUNA PALACIO
LAGUNA GRANDE
LAGUNA FRIA
LAGUNA DEL MATE
LAGUNA DE VACAS
LAGUNA BLANCA
LAGO VINTTER
LAGO VERDE
LAGO ROSARIO
LAGO RIVADAVIA
LAGO PUELO
LAGO PAZ
LAGO MUSTERS
LAGO LEZANA
LAGO FONTANA
LAGO CARLOS PELLEGRINI
LAGO BLANCO
LA SALAMANCA
PAMPA DEL CASTILLO
SIERRA CHATA
PAMPA SALAMANCA
TATUEN
TAQUETREN
TALAGAPA
SUNICA
SOL DE MAYO
SIERRA VICTORIA
SIERRA ROSADA
TECKA
SIERRA OVERA CHICAS Y GRANDES
SIERRA NEVADA BUEN PASTO
SIERRA DE TECKA
SIERRA CUADRADA
SIERRA CORRIENTES
SIERRA COLORADA
SIERRA CHICA
SIEMPRE VIVA
SIERRA NEVADA PASO DE INDIOS
TELSEN
TOMA DE LOS CANALES
TORO HOSCO
HITO 43
VILLA LAGO RIVADAVIA
VILLA INES
VILLA FUTALAUFQUEN
VALLE LOS MARTIRES
VALLE HUEMULES
VALLE HONDO
VALLE HERMOSO
VALLE GARIN
VALLE FRIO
VALLE DEL TECKA
VALLE DEL RIO CHUBUT
UZCUDUN
TREVELIN
TRES PICOS
TREORKI
TRELEW
SEPRUCAL
SARMIENTO
SAN JOSE
SALINAS GRANDES
PUERTO MADRYN
PUERTO LOBOS
PUENTE HENDRE
POCITOS DE QUICHAURA
PLAYA UNION
PIRRE MAHUIDA
PIEDRA SHOTEL
PIEDRA PARADA
PICO SALAMANCA
PASTOS BLANCOS
PASO MORENO
PASO DEL SAPO
PASO DE TORRES
PASO DE INDIOS
PARQUE NACIONAL LOS ALERCES
PARAJE ENTRE RIOS
PAMPA TEPUEL
PUERTO PIRAMIDES
PAMPA PELADA
PUERTO SAN ROMAN
PUNTA DELGADA
SALINAS CHICAS
SACANANA
RUTA 3 KILOMETRO 1711
RUTA 3 KILOMETRO 1646
RIO PICO
RIO MAYO
RIO FRIAS
RIO CORINTO
RIO CHICO
RIO CARRILEUFU
RAWSON
RANQUIL HUAO
RADA TILLY
PUTRACHOIQUE
PUNTA QUIROGA
PUNTA NORTE
PUNTA NINFAS
PUNTA BAJOS
GUALJAINA
LENZANILLEO
GLASFRYN
CAÑADON CHACAY
CAÑADON CARRIL
CAÑADON CALIENTE
CAÑADON BLANCO
CAÑADON BAGUAL
CAÑADA BAGUAL
CAMPAMENTO VILLEGAS
CAÑADON CHILENO
CAMARONES
CALETA CORDOVA
CAJON DE GINEBRA GRANDE
CAJON DE GINEBRA CHICO
CACHEL
CABO RASO
CABEZA DE BUEY
CABAÑA DEL VALLE
CALETA VALDEZ
CAÑADON FERRAIS
CAÑADON GRANDE
CAÑADON LA MADERA
CERRO RADAL
CERRO PICHALAO
CERRO NEGRO
CERRO MALLACO
CERRO LONCO TRAPIAL
CERRO FOFOCAHUEL
CERRO CONDOR
CERRO CENTINELA
CATAYCO
CASA BLANCA
CASA BLANCA
CARRENLEUFU
CARHUE NIYEO
CAÑADON TACHO
CAÑADON PEDRO EX VALLE HERMOSO
CAÑADON LOPEZ
CAÑADON LAGARTO
BUENOS AIRES CHICO
BUEN PASTO
BRYN GWYN
BRYN BROWN
ARROYO GUILAIA
ARROYO GATO
ARROYO EL MOSQUITO
ARROYO CHALIA
ARENOSO
ANGOSTURA SEGUNDA
ANGOSTURA
ALTO RIO SENGUER
ALTO RIO PICO
ALTO RIO MAYO
ALDEA ESCOLAR
ALDEA BELEIRO
ALDEA APELEG
AGUADA DEL PITO
AGUADA DE LAS TEJAS
28 DE JULIO
GOBERNADOR COSTA
ARROYO PERCY
CERRO SANTA ANA
ARROYO PESCADO
ARROYO VERDE
BOQUETE BOLSON
BOCA ZANJA SUD
BOCA DE LA ZANJA
BLANCUNTRE
BETESTA
BASE AERONAVAL ALTE IRIZAR
BARRIO ASTRA
BAJO LAS DAMAJUANAS
BAJO LA CANCHA
BAJO DEL GUALICHO
BAJO DE LOS HUESOS
BAJO BARTOLO
BAJADA MORENO
BAJADA DEL DIABLO
BAHIA SOLANO
BAHIA CRACHER
BAHIA BUSTAMANTE
ARROYO QUILLA
CHACAY ESTE
ALTO DE LAS PLUMAS
CHACRA DE AUSTIN
EL TROPEZON
EL TRIANA
EL TREBOL
EL SOMBRERO
EL SHAMAN
EL SALITRAL
EL RUANO
EL QUILIMUAY
EL POYO
EL PORVENIR
EL PORTEZUELO
EL PIQUILLIN
EL PASTIZAL
EL PAJARITO
EL MOLLE
EL MIRASOL
EL MIRADOR
EL TURBIO
EL MAITEN
EMPALME A ASTRA
ENRIQUE HERMITTE
GASTRE
CHACAY OESTE
GARAYALDE
GAN GAN
GAIMAN
FRONTERA DE RIO PICO
FOFO CAHUEL
FLORENTINO AMEGHINO
FITIRHUIN
FITHEN VERIN
FACUNDO
ESTANCIA PAMPA CHICA
ESTANCIA NUEVA LUBECKA
ESTANCIA LA MIMOSA
ESTANCIA EL MORO
ESQUEL
EPUYEN
EMPALME PUERTO LOBOS
EL KAQUEL
FUTALEUFU
EL HOYO
CUSHAMEN
COSTA RIO CHICO
COSTA DEL LEPA
COSTA CHUBUT
CORRALITOS
CORCOVADO
COMODORO RIVADAVIA
DIQUE FLORENTINO AMEGHINO
COLONIA GERMANIA
COLONIA CUSHAMEN
COLONIA 16 DE OCTUBRE
COLHUE HUAPI
COLELACHE
CHOLILA
CHARQUE CHICO
EL JAGUEL
COLONIA EPULEF
DOCTOR RICARDO ROJAS
COLAN CONHUE
DOS POZOS
EL ESCORIAL
DOLAVON
EL DESEMPEÑO
EL CUCHE
EL CRONOMETRO
EL COLHUE
EL COITE
EL COIHUE
EL CHERQUE
CHASICO
EL CHACAY
EL CHALET
EL ALAMO
EL ARGENTINO
EL BOQUETE
EBENECER
EL CALAFATE
EL CANQUEL
EL CAJON
