localidad
LA POBLADORA
LA ÑATA
LA NEGRA
LA NUEVA
LA OFELIA
LA PALOMETA
LA PINTA
LA PASTORIL
LA PILAR
LA MORA
LA PALOMA
LA MEDIA LUNA
LA LIGURIA
LA MATANZA
LA MASCOTA
LA MANUELA
LA MAGDALENA
LA LUCINDA
LA LOMA
LA LIBERTAD
LA LEONESA
LA ISLA
LA INVERNADA
LA FLOJERA
LA GANADERA
LA ILUSION
LA GRINGA
LA MATANZA
LA POSTA
LAGUNA BELIGAY
LA RAQUEL
LAS CUATRO BOCAS
LAS CARPAS
LAS CUCHILLAS
LA FLECHA
LAS BREÑAS
LAS BLANCAS
LAS BANDERAS
LAPACHO
LAPACHITO
LAGUNA PATOS
LAGUNA LIMPIA
LAGUNA ESCONDIDA
LAGUNA BLANCA
LA ZANJA
LA VIRUELA
LA VICUÑA
LA VERDE
LA TRANQUILIDAD
LA TIGRA
LA TAPERA
LA TAMBORA
LA SUIZA
LA SOLEDAD
LA SOLEDAD
LA SARA
LA SALTARINA
LA SABANA
LA RINCONADA
LA RINCONADA
LA PROVIDENCIA
LA FIDELIDAD
KILOMETRO 5
LA ESTACION
KILOMETRO 525
KILOMETRO 523
KILOMETRO 523
KILOMETRO 520
KILOMETRO 519
KILOMETRO 501
KILOMETRO 498
KILOMETRO 48
KILOMETRO 474
KILOMETRO 443
KILOMETRO 42
KILOMETRO 40
KILOMETRO 39
KILOMETRO 53
KILOMETRO 38
KILOMETRO 34
KILOMETRO 29
KILOMETRO 22
KILOMETRO 22
KILOMETRO 2 FCGB
KILOMETRO 184
KILOMETRO 15
KILOMETRO 1183
JUAN JOSE CASTELLI
ITIN
LAS CUCHILLAS CNIA J MARMOL
ISLA DEL CERRITO
ISLA ANTEQUERA
KILOMETRO 34
KILOMETRO 530
KILOMETRO 575
KILOMETRO 59
LA ESPERANZA
LA ESPERANZA
LA ESPERANZA
LA ESCONDIDA
LA ENTRADA
LA ELABORADORA
LA EDUVIGIS
LA ECONOMIA
LA DIFICULTAD
LA CUCHILLA
LA CUCHILLA
LA COSTOSA
LA COLONIA
LA CLOTILDE
LA CHOZA
LA CHIQUITA
LA CHINA
LA CHACO
LA CAÑADA
LA ARMONIA
LA ARGENTINA
LA AGUADA
KILOMETRO 884
KILOMETRO 855 ESTACION
KILOMETRO 841
KILOMETRO 76 RIO BERMEJO
KILOMETRO 62
KILOMETRO 602
KILOMETRO 596
LA EVANGELICA
LAS DELICIAS
MOLLE MARCADO
LAS FLORES
OBRAJE LA VICUÑA
NUEVA YORK
NUEVA UNION
NUEVA POBLACION
NTRA SEÑORA DE LA CONCEPCION
NAPENAY
NAPALPI
MONTE CASEROS
MISION NUEVA POMPEYA
MISION ANGELICANA
MIRAMAR
MIRAFLORES
MINISTRO RAMON GOMEZ
PALMAR CENTRAL
MIERES
MARTINEZ DE HOZ
MARIA SARA
MARGARITA BELEN
MANANTIALES
MALBALAES LOTE 45 Y 46
MALBALAES
MAKALLE
MADRE DE DIOS
MACOMITAS
MACHAGAI
LOTE OCHO
LOTE 92 LA RINCONADA
LOTE 9
MESON DE FIERRO
PALMAR NORTE
PALO BLANCO
PALO MARCADO
PAMPA DEL ZORRO
IPORA GUAZU
PAMPA DEL TORDILLO
PAMPA DEL REGIMIENTO
PAMPA DEL INFIERNO
PAMPA DEL INDIO
PAMPA DEL HUEVO
PAMPA DEL CIELO
PAMPA DEL CIELO
PAMPA DE LOS LOCOS
PAMPA DE LAS FLORES
PAMPA CUVALO
PAMPA CHICA
PAMPA CEJAS
PAMPA CASTRO
PAMPA CABURE
PAMPA CABRERA
PAMPA BRUGNOLI
PAMPA BORRACHO
PAMPA BOLSA
PAMPA BARRERA
PAMPA BANDERA
PAMPA AVILA
PAMPA ALSINA
PAMPA ALMIRON
PAMPA ALELAI
PAMPA ALEGRIA
PAMPA AGUARA
PAMPA AGUADO
LOTE 8
LOTE 77
LOTE 7
LOTE 53 COLONIA MIXTA
LOS GUALCOS
LOS GANSOS
LOS FRENTONES
LOS FORTINES
LOS FORTINES
LOS CHINACOS
LOS CERRITOS
LOS BARRILES
LOS ALGARROBOS
LORO BLANCO
LORENA
LOMA FLORIDA
LOMA ALTA
LOMA ALTA
LIVA
LAS VERTIENTES
LAS TOSCAS
LAS ROSAS
LAS PIEDRITAS
LAS PALMAS
LAS MORERAS
LAS MERCEDES
LAS MARAVILLAS
LAS LOMITAS
LAS LEONAS
LAS HACHERAS
LAS GOLONDRINAS SUR
LAS GOLONDRINAS
LAS GARCITAS
LOS MAGOS
LAS FLORES
LOS PALMARES
LOS POZOS
LOTE 48 COLONIA MIXTA
LOTE 43 ESCUELA 250
LOTE 42
LOTE 4 QUITILIPI
LOTE 4 COLONIA PASTORIL
LOTE 34
LOTE 33
LOTE 3
LOTE 25
LOTE 24
LOTE 23 SAMUHU
LOTE 23
LOTE 18 POZO COLORADO
LOTE 17
LOTE 16 ESCUELA 204
LOTE 15 LA SABANA
LOTE 15 ESCUELA 268
LOTE 14
LOTE 12
LOTE 11
LOTE 11
LOTE 10
LOTE 10
LOTE 1
LOS TUNALES
LOS TOBAS
LOS TIGRES
LOS QUIRQUINCHOS
LOS QUEBRACHITOS
LOS PORONGOS
INVERNADA
COLONIA EL TIGRE
INDIA MUERTA
COLONIA HAMBURGUESA
COLONIA GUALTIERI
COLONIA GENERAL PAZ
COLONIA GENERAL NECOCHEA
COLONIA FORTUNI
COLONIA FLORENCIA
COLONIA ESPERANZA
COLONIA ESPERANZA
COLONIA ELISA
COLONIA EL TRIANGULO
COLONIA EL TIZON
PAMPA DOROTIER
COLONIA EL PILAR
COLONIA HERRERA
COLONIA EL PARAISAL
COLONIA EL CURUPI
COLONIA EL CIERVO
COLONIA EL ALAZAN
COLONIA EL AGUARA
COLONIA ECONOMIA
COLONIA ECHEGARAY
COLONIA DRYDALE
COLONIA CUERO QUEMADO
COLONIA CORONEL DORREGO
COLONIA CORONEL BRANDSEN
COLONIA CODUTTI
COLONIA CAMPO ROSSI
COLONIA CABRAL
COLONIA EL FISCAL
COLONIA HIPOLITO VIEYTES
COLONIA INDIGENA
COLONIA JOSE MARMOL
COLONIA PUENTE PHILIPON
COLONIA PUEBLO VIEJO
COLONIA POPULAR
COLONIA PALMIRA
COLONIA NECOCHEA SUD
COLONIA MONTE QUEMADO
COLONIA MIXTA
COLONIA MATHEU
COLONIA MARIANO SARRATEA
COLONIA MALGRATTI
COLONIA LUCINDA
COLONIA LOTE 3
COLONIA LOTE 12
COLONIA LOTE 10
COLONIA LOS GANZOS
COLONIA LEANDRO N ALEM
COLONIA LAS AVISPAS
COLONIA LA TOTA
COLONIA LA MARIA LUISA
COLONIA LA LOLA
COLONIA LA FLORIDA GRANDE
COLONIA LA FLORIDA CHICA
COLONIA LA FILOMENA
COLONIA LA AVANZADA
COLONIA JUAN PENCO
COLONIA JUAN LAVALLE
COLONIA JUAN LARREA
COLONIA JUAN JOSE PASO
COLONIA JUAN JOSE CASTELLI
COLONIA CABEZA DE BUEY
COLONIA PUENTE URIBURU
COLONIA BRAVO
COLONIA BERNARDINO RIVADAVIA
CAMPO DE GALNASI
CALIFORNIA
CACUI
CABRAL CUE
CABRAL
CABEZA DE TIGRE
CABAÑARO PASAJE
BOTIJA
BOLSA GRANDE
BOCAS
BERLIN
BASAIL
BARRIO SARMIENTO
CAMPO DE LA CHOZA
BARRIO GRAL JOSE DE SAN MARTIN
BAJO VERDE
BAJO HONDO
AVIA TERAI
AVANZADA
ARROYO QUINTANA
ARBOL SOLO
AMAMBAY
ALMIRANTE BROWN
ALELOY
ALDEA FORESTAL
AGUA BUENA
