localidad
PUENTE RIO SAN JUAN
PUENTE NACIONAL
PUCHUZUN
PTO VEGA
PTO VAREJON
PTO VALLECITO
PTO TRAPICHE
PTO SEGOVIA
PTO SAN ISIDRO
PUNTA DEL MEDANO
SANTA MARIA DEL ROSARIO
VILLA CARLOTA
SARMIENTO
VILLA MEDIA AGUA
VILLA MARINI
VILLA LUZ DEL MUNDO
VILLA LUGANO
VILLA LERGA
VILLA LAPRIDA
VILLA KRAUSE
VILLA JUAN XXIII
VILLA J C SARMIENTO
VILLA INDEPENDENCIA
VILLA MERCEDES
VILLA HUASIHUL
VILLA GENERAL SARMIENTO
VILLA GENERAL SAN MARTIN
VILLA GENERAL LAS HERAS
VILLA GENERAL ACHA
VILLA GENERAL ACHA
VILLA FRANCA
VILLA FLEURY
VILLA ESTEVEZ
VILLA DOMINGUITO
VILLA DEL SALVADOR
VILLA GOBERNADOR CHAVEZ
VILLA DEL CARMEN
VILLA MORRONES
VILLA N LARRAIN
PTO GEN
ZONDA
ZAVALLA
YOCA
YERBA BUENA
YACIMIENTO DE COBRE EL PACHON
VOLCAN
VILLA SARGENTO CABRAL
VILLA SANTA ROSA
VILLA SANTA PAULA
VILLA MUÑOZ
VILLA SANTA ANITA
VILLA RUFINO GOMEZ
VILLA RIZZO
VILLA RACHEL
VILLA PUEYRREDON
VILLA PATRICIAS SANJUANINAS
VILLA PALERMO
VILLA P A DE SARMIENTO
VILLA OBRERA
VILLA NUEVA
VILLA NACUSI
VILLA SAN ISIDRO
VILLA CORRAL
VILLA COLON
VILLA CAROLINA
TONTAL
TOCOTA
TIRA LARGA
TIERRA ADENTRO
TIERRA ADENTRO
TERMAS DE AGUA NEGRA
TERMAS CENTENARIO
TERMAS AGUA HEDIONDA
TERMA PISMANTA
TERMA LA LAJA
TOTORALITO
TAP GALLARDO
TAMBERIAS
TAMBERIAS
TAMBERIAS
TALACASTO
SOROCAYENSE
SIERRA DE RIVERO
SIERRA DE ELIZONDO
SIERRA DE CHAVEZ
SIERRA BILLICUM
SEGUNDO CUARTEL
TAMBERIAS
TRANCAS
TRAVESIA DE MOGNA
TRES ESQUINAS
VILLA BORJAS
VILLA BERMEJITO
VILLA BASILIO NIEVAS
VILLA BARBOZA
VILLA ALEM
VILLA ABERASTAIN
VILLA 20 DE JUNIO
VILLA
VENILLO
VALLECITO
VALLE DEL CURA
USNO
USINA
URIBURU
ULLUM
TUTIANCA
TUPELI
TUMINICO
TUMANAS
TUDCUM
TUCUNUCO
TRINIDAD
TRES QUEBRADITAS
SANTO DOMINGO
PTO FIGUEROA
COCHAGUAL
PTO EL SARCO
CHISNASCO
CHUCUMA
CIENAGA
CIENAGUILLOS
CIENAGUITA
CIENAGUITA
COLANGUIL
CHIMBAS
COLANQUI
COLOLA
COLON
COLONIA CANTONI
COLONIA CASTRO PADIN
COLONIA CENTENARIO
COLONIA EL MOLINO
COLONIA FIORITO
COLL
CHIGUA DE ABAJO
CHICA NEGRA
CHEPICAL
CERRO SASITO
CERRO SENDA AZUL
CERRO SILVIO
CERRO SILVO
CERRO TAMBOLAR
CERRO TAMBOLAR
CERRO TIGRE
CERRO TRES MOGOTES
CERRO TRES PUNTAS
CERRO VILLA LONCITO
CERRO VILLICUN
CHAMPONES
CHAÑAR
CHAÑAR PINTADO
CHAÑAR SECO
CHANCHOS
CHAPARRO
COLONIA FIORITO
COLONIA FISCAL SARMIENTO
COLONIA FLORIDA
COLONIA GUTIERREZ
CULEBRA
CUMIYANGO
CUYO
DESAMPARADOS
DIAZ VELEZ
DIAZ VELEZ
DIFUNTA CORREA
DIQUE CAUQUENES
DIQUE LAS CRUCECITAS
DIQUE SOLDANO
DIQUE TOMA
DIVISADERO
DIVISADERO DE LA MUJER HELADA
DIVISORIA
DOMINGO DE ORO
DOS ACEQUIAS
DOS MOJONES
CUESTA VIEJO
CERRO SANTA ROSA
CUCHILLAZO
CRUZ DE SAN PEDRO
COLONIA JUAN SOLARI
COLONIA MOYA
COLONIA RICHET
COLONIA ROCA
COLONIA RODAS
COLONIA RODRIGUEZ ZAVALLA
COLONIA RODRIGUEZ ZAVALLA
COLONIA SAN ANTONIO
COLONIA YORNER
COLONIA ZABALA
COLONIA ZAPATA
CONCOTA
CONDOR MUERTO
CONTEGRAND
CORRAL DE PIRCA
COYON
CRUZ DE PIEDRA
CUATRO ESQUINAS
DOS PUENTES
CERRO RIQUILIPONCHE
CERRO POTRERO
CERRO DEL MEDIO
CERRO DEL SALADO
CERRO DEL TOME
CERRO DIVISADERO
CERRO EL BRONCE
CERRO EL CEPO
CERRO EL DURAZNO
CERRO DEL GUANACO
CERRO EL FRANCES
CERRO GRANDE
CERRO GUANAQUERO
CERRO HEDIONDO
CERRO HEDIONDO
CERRO HORNITO
CERRO IMAN
CERRO IMAN
CERRO ESPANTAJO
CERRO DEL COQUIMBITO
CERRO DEL CACHIYUYAL
CERRO DEL ALUMBRE
CERRO CABALLO BAYO
CERRO CASA DE PIEDRA
CERRO CHIQUERO
CERRO COLORADO
CERRO COLORADO
CERRO CORTADERA
CERRO CORTADERA
CERRO DE CONCONTA
CERRO DE DOLORES
CERRO DE LA CUESTA DEL VIENTO
CERRO DE LA SEPULTURA
CERRO DE LAS VACAS
CERRO DE LOS BURROS
CERRO DE LOS BURROS
CERRO DE LOS CABALLOS
CERRO DE LOS POZOS
CERRO DEL AGUA DE LAS VACAS
CERRO INFIERNILLO
CERRO JAGUEL
CERRO JOAQUIN
CERRO LA BOLSA
CERRO LOS POZOS
CERRO MERCEDARIO
CERRO MUDADERO
CERRO NEGRO
CERRO NEGRO
CERRO NEGRO
CERRO NEGRO DE CHITA
CERRO NEGRO DEL CORRAL
CERRO NICO
CERRO OCUCAROS
CERRO PACHACO
CERRO PANTEON
CERRO PATA DE INDIO
CERRO PICHEREGUAS
CERRO PINTADO
CERRO PIRCAS
CERRO POTRERITO DE AGUA BLANCO
CERRO LOS POZOS
CERRO PUNTUDO
CERRO LOS PATOS
CERRO LAVADEROS
CERRO LA CAÑADA AMARILLA
CERRO LA CIENAGA
CERRO LA COLORADA
CERRO LA FLECHA
CERRO LA FORTUNA
CERRO LA JARILLA
CERRO LA ORTIGA
CERRO LA RINCONADA
CERRO LA VENTANITA
CERRO LAGUNITA
CERRO LAJITAS
CERRO LAS BARRANCAS
CERRO LAS MULAS
CERRO LAS MULITAS
CERRO LAS PLACETAS
CERRO LAS RAICES
CERRO LAS YEGUAS
CERRO LOS MOGOTES
CERRO CABALLO ANCA
EL ABANICO
EL BALDE
JUNTAS DEL FRIO
JUNTAS DEL GUANDACOL
KILOMETRO 10650
KILOMETRO 810
KILOMETRO 893
KILOMETRO 895
KILOMETRO 905
JUNTAS DE LA SAL
KILOMETRO 910
LA ALUMBRERA
LA ANGOSTURA
LA BEBIDA
LA CALLECITA
LA CAÑADA
LA CAÑADA
LA CAÑADA
KILOMETRO 936
JUNTAS DE LA JARILLA
JUNTA DE SANTA ROSA
JUAN CELANI
HUACO
HUAICOS
HUAÑIZUIL
HUERTA DE GUACHI
HUESO QUEBRADO
ICHIGUALASTO
IGLESIA
IMSA
INDIO MUERTO
INGENIERO MATIAS G SANCHEZ
ISCHIGUALASTO
ISLA DEL SAUCE
JACHAL
JAGUELITO
JARILLA CHICA
JARILLITO
JOSE MARTI
LA CAPILLA
LA CARPA
LA CERCADA
LA CHIGUA
LA LEGUA
LA LEGUA
LA MAJADITA
LA MAJADITA
LA MARAL
LA MESADA
LA MORAL
LA ORILLA
LA ORQUETA
LA OVERA
LA PENCA
LA PUNTILLA
LA PUNTILLA
LA RAMADA
LA RINCONADA
LA RIPIERA
PTO EL TORO
LA LAJA
HOSTERIA EL BALDE
LA ISLA
LA GERMANIA
LA CHILCA
LA CHILCA
LA CHIMBERA
LA CIENAGA
LA CIENAGA DE CUMILLANGO
LA CIENAGUITA
LA CIENEGUITA
LA CIENEGUITA
LA COLONIA
LA COSECHERA
LA CRUZ
LA ESQUINA
LA ESQUINA
LA ESTACA
LA ESTRECHURA
LA FALDA
LA FLORIDA
LA HUERTA
EL ALAMITO
HILARIO
GUAYAMAS
EL PLUMERITO
EL POZO DEL 20
EL PUERTO
EL QUEMADO
EL RINCON
EL RINCON
EL SALADO
EL MOLINO
EL SALADO
EL SALTO
EL TAPON
EL TREINTA
EL VOLCAN
ENCON
ENTRE RIOS
EST ALBARDON
EL SALITRE
EL MOGOTE
EL MEDANO
EL MEDANITO
EL BARRIALITO
EL BOSQUE
EL BUEN RETIRO
EL CARRIZAL
EL CHACRERO
EL CHAMIZUDO
EL CHILOTE
EL CHINGUILLO
EL CHUPINO
EL CORRALITO
EL FICAL
EL FUERTE
EL GIGANTILLO
EL INFIERNO
EL JABONCITO
EL LECHUZO
EL LEONCITO
EST DE HERRERA VEGAS
EST LA CIENAGA DE GUALILA
EST MARAYES
EST NIQUIVIL
FIERRO
FIERRO NUEVO
FIERRO VIEJO
FILO DEL MOCHO
FINCA DE IZASA
FINCA DEL JAPONES
FINCA EL MOLINO
FINCA EL TORO
FINCA ZAPATA
GENDARMERIA NACIONAL
GERMANIA
GRAN CHINA
GUACHIPAMPA
GUAJA
GUANACACHE
GUAÑIZUL
GUAYAGUAS
ESTANCIA SAN ROQUE
HACHANGO
ESTANCIA RIO VERDE
ESTANCIA MARADONA
ESTACION LA RINCONADA
ESTANCIA ACEQUION
ESTANCIA BAJO DE LAS TUMANAS
ESTANCIA CASA RIO BLANCO
ESTANCIA EL CHAÑAR NUEVO
ESTANCIA EL DURAZNO
ESTANCIA EL JUMEAL
ESTANCIA EL MOLINO
ESTANCIA EL POLEAR
ESTANCIA EL TOTORAL
ESTANCIA ELIZONDO
ESTANCIA LA ESCALERA
ESTANCIA LA FLORIDA
ESTANCIA LA LATA
ESTANCIA LA POSTA
ESTANCIA LA PUNTILLA
ESTANCIA LEONCITO
ESTANCIA QUIROGA
CERRO BRAVO
EL RETIRO
CERRO BONETE
MILAGRO
MICA
MESADA AGUADA
MEDIA AGUA
MEDANO DE ORO
MEDANO COLORADO
MATAGUSANOS
MINA DE GUACHI
MARQUESADO
MANANTIALES
MANANTIALES
MALIMAN DE ABAJO
MALIMAN ARRIBA
MALIMAN
MAJADITA
MAIPIRINQUI
MARAYES
MINA DE LAS CARACHAS
MINA EL ALGARROBO
MINA EL PESCADO
NIQUIVIL
NIKISANGA
NAQUERA
MORTERITO
MONDACA
MOGNA
MINA SAN JORGE
MINA SAN ANTONIO
MINA MONTOSA
MINA LOS CABALLOS
MINA LA SALAMANTA
MINA LA ESPERANZA
MINA LA DELFINA
MINA LA ABUNDANCIA
MINA GUALILAN
MINA GENERAL BELGRANO
MINA ESCONDIDA
MACLACASTO
LUZ DEL MUNDO
LOTES RIVERA
LOTES ESCUELA 138
LOS MOLLES
LOS MELLIZOS
LOS MEDANOS
LOS LOROS
LOS LAGARES
LOS HORNOS
LOS DIAGUITAS
LOS CORREDORES
LOS COMPARTOS
LOS COGOTES
LOS CHAVES
LOS CHAÑARES
LOS BERROS
LOS BARRIALES
LOS BALDES DE ASTICA
LOS BALDES
LOS BALDECITOS
LOS NOGALES
NIQUIVIL VIEJO
LOS PAPAGAYOS
LOS PENITENTES
LOTES DE URIBURU
LOTES DE CORIA
LOTES DE ALVAREZ
LOTE ALVARADO
LOS VIÑEDOS
LOS VIÑEDOS
LOS TERREMOTOS
LOS SOMBREROS
LOS SAPITOS
LOS SANCHEZ
LOS RINCONES
LOS RANCHOS
LOS QUIMBALETES
LOS QUILLAY
LOS PUESTOS
LOS PUESTOS
LOS PORONGOS
LOS PARAMILLOS
LOS ANGACOS
NUEVA CASTILLA
OBISPO ZAPATA
PORTON GRANDE
PORTEZUELO SANTA ROSA
PORTEZUELO SAN GUILLERMO
PORTEZUELO LAS FRANCAS
PORTEZUELO LAS CHILCAS
PORTEZUELO LAS CARACACHAS
PORTEZUELO DEL COLORADO
POTRANCA
PORTEZUELO DE LOS SOMBREROS
PORTEZUELO DE LA PUNILLA
POCITO
PO LAS TORTOLAS
PO DEL PORTILLO
PO DEL INCA
PO DEL CHOLLAY
PO DE USNO
PORTEZUELO DE LONGOMICHE
POTRERILLOS
POTREROS LOS AMADORES
POZO DE AGUADITA
PTO EL MOLLE
CERRO BRAMADERO
PTO EL ARBOL LIGUDO
PTO DURAZNO
PTO DEL AGUA DE PINTO
PTO CUMILLANGO
PTO CORDOVA
PTO CHAVEZ
PTO CHANQUIA
PTO ANJULIO
PTO AGUADITA DE ABAJO
PTO AGUADITA
PTO AG DEL BURRO
PRIMER CUARTEL
PRESBITERO FCO PEREZ HERNADEZ
POZO SALADO
POZO DE LOS ALGARROBOS
PO DE LOS TEATINOS
PO DE LOS PIUQUENES
PO DE LAS OJOTAS
PO DE LAS LLARETAS
PASO DEL LAMAR
PASO DEL AGUA NEGRA
PASO DE OTAROLA
PASO DE LAMAS
PASO DE FERREIRA
PASLEAM
PAQUITA
PAPAGAYOS
PAMPA VIEJA
PAMPA GRANDE
PAMPA DEL CHAÑAR
PAMPA DE LOS CABALLOS
PAJAS BLANCAS
PACHACO
OTRA BANDA
OJOS DE AGUA
OJOS DE AGUA
PEDERNAL
NUEVA ESPAÑA
PEDRO ECHAGUE
PEÑASQUITO
PO DE LA GUARDIA
PO DE BARAHONA
PO CAJON DE LA BREA
PLUMERILLO
PISMANIA
PIRCAS NEGRAS
PIRCAS BLANCAS
PIMPA
PILA DE MACHO
PIEDRAS BLANCAS
PIEDRA RAJADA
PIEDRA PARADA
PIEDRA COLORADA
PIEDRA BLANCA
PIE DE PALO
PICHAGUAL
PEÑASQUITO
PEÑASCO COLORADO
LOMAS DEL AGUADITAS
PANACAN
LOMAS BLANCAS
BARRIO EL TONTAL
BARRIO GRAFFIGNA
BARRIO OBRERO RAWSON
BARRIO SANTA BARBARA
BELGRANO
BELLA VISTA
BELLA VISTA
BELLA VISTA
BERMEJO
BOCA DE LA QUEBRADA
BODEGA GRAFFIGNA
BODEGA SAN ANTONIO
BUENA ESPERANZA
CABECERA DEL BARRIAL
CABEZA DEL TORO
CACHO ANCHO
CAJON DE LOS TAMBILLOS
BARRIO COLON
CALIBAR
BARRIO AGUA Y ENERGIA
BARREALITO
BALDECITO
BALDECITO DEL MORADO
BALDES DE LA CHILCA
BALDES DEL SUD
BALDES DEL TARABAY
BAÑOS CENTENARIO
BAÑOS DE LA LAJA
BAÑOS DE LOS DESPOBLADOS
BAÑOS DE SAN CRISPIN
BAÑOS DEL CERRO
BAÑOS DEL SALADO
BAÑOS PISMANTA
BARRANCA COLORADA
BARRANCA DE LOS LOROS
BARRANCAS BLANCAS
BARREAL
BARREALES
BARRIALITOS
BALDE SAN CARLOS
CALINGASTA
CALLE LARGA
CASTAÑO VIEJO
CAUCETE
CENTRO AVIACION CIVIL SAN JUAN
CERRO  D  L  BAÑITOS
CERRO AGUADITAS
CERRO AGUILA
CERRO ALTO DEL DESCUBRIMIENTO
CERRO AMARILLO
CERRO AMARILLO
CERRO ASILAN
CERRO ASPERO
CERRO BAYO
CERRO BLANCO
CERRO BLANCO
LOMAS BLANCAS
CERRO BOLA
CERRO BOLEADORA
CASTAÑO NUEVO
CALLE AGUILERAS
CASTAÑO
CASA DE JAVIER
CALLE NACIONAL
CALLECITA
CAMP D P V LA CIENAGA
CAMPANARIO NUEVO
CAMPO AFUERA
CAMPO DE BATALLA
CAMPO DEL LEONCITO
CAMPO LAS LIEBRES
CAMPO LOS POZOS
CAÑADA
CAÑADA DE LAGUNA
CAÑADA DEL POZO
CAÑADA HONDA
CAPITAN LAZO
CARBOMETAL
CARPINTERIA
CARRIZALITO
CASA VIEJA
BALDE PLUMERITO
CALLECITA
BALDE DEL NORTE
LAS HIGUERAS
LAS HERMANAS
LAS FLORES
LAS ESPINAS
LAS DELICIAS
LAS CUEVAS
LAS CIENAGAS VERDES
LAS CHIMBAS
LAS CHACRITAS
LAS CHACRAS
LAS CASUARINAS
LAS CASITAS
LAS AGUADITAS
LAPRIDA
LAGUNA SECA
LAGUNA DEL ROSARIO
LA VALENTINA
LAS HIGUERITAS
LA TOMA
LAS HORNILLAS
LAS LAGUNAS
LOMA NEGRA
LOMA NEGRA
LOMA LEONES
BALDE DEL ROSARIO
LOMA DE COCHO
LOMA ANCHA
LLOVERAS
LAS YEGUAS
LAS TUMANAS
LAS TAPIAS
LAS SALINAS
LAS RAMADITAS
LAS PUESTAS
LAS PIEDRITAS
LAS PEÑITAS
LAS LOMITAS
LAS LIEBRES
LAS JUNTAS
LA SAL
LAS HIGUERITAS
9 DE JULIO
ALTO DE SIERRA
ALTO HUACO
AMARFIL
AMBAS PUNTILLAS
AMPACAMA
ANGACO NORTE
ANGUALASTO
APEADERO GUANACACHE
APEADERO LAS CHIMBAS
APEADERO QUIROGA
ARREQUINTIN
ASCHICHUSCA
ASTICA
LA ROSITA
AURORA
BALDE DEL LUCERO
AZUCARERA DE CUYO
ALGARROBO VERDE
ALGARROBO GRANDE
ANGACO SUD
ALGARROBO DEL CURA
ACERILLOS
ADAN QUIROGA
AEROPUERTO SAN JUAN
AGUA CERCADA
AGUA DE LA ZANJA
AGUA DE LA ZORRA
AGUA DE LOS CABALLOS
AGUA ESCONDIDA
AGUA Y ENERGIA
BALDE DE LEYES
AGUADA DE LA PEÑA
AGUADITAS
AGUADITAS DEL RIO JACHAL
AGUANGO
ALCAUCHA
AGUAS DEL PAJARO
ALBARRACIN
